datasetid,splitid,modelname,detector,k,slicename,slicevalue,nrows,nalerts,alert_rate
A2,roll_01,persistence,residual,9,imputed_any,1,11,0,0.0
A2,roll_01,persistence,residual,9,overall,ALL,167,0,0.0
A2,roll_01,persistence,residual,10,gaplendemandbin,0,167,0,0.0
A2,roll_01,persistence,residual,10,gaplenpoolbin,0,167,0,0.0
A2,roll_01,persistence,residual,10,gaplenpvbin,0,156,0,0.0
A2,roll_01,persistence,residual,10,gaplenpvbin,2,11,0,0.0
A2,roll_01,persistence,residual,10,gaplentempbin,0,167,0,0.0
A2,roll_01,persistence,residual,10,imputed_any,0,156,0,0.0
A2,roll_01,persistence,residual,10,imputed_any,1,11,0,0.0
A2,roll_01,persistence,residual,10,overall,ALL,167,0,0.0
A2,roll_01,persistence,residual,11,gaplendemandbin,0,167,0,0.0
A2,roll_01,persistence,residual,11,gaplenpoolbin,0,167,0,0.0
A2,roll_01,persistence,residual,11,gaplenpvbin,0,156,0,0.0
A2,roll_01,persistence,residual,11,gaplenpvbin,2,11,0,0.0
A2,roll_01,persistence,residual,11,gaplentempbin,0,167,0,0.0
A2,roll_01,persistence,residual,11,imputed_any,0,156,0,0.0
A2,roll_01,persistence,residual,11,imputed_any,1,11,0,0.0
A2,roll_01,persistence,residual,11,overall,ALL,167,0,0.0
A2,roll_01,persistence,residual,12,gaplendemandbin,0,167,0,0.0
A2,roll_01,persistence,residual,12,gaplenpoolbin,0,167,0,0.0
A2,roll_01,persistence,residual,12,gaplenpvbin,0,156,0,0.0
A2,roll_01,persistence,residual,12,gaplenpvbin,2,11,0,0.0
A2,roll_01,persistence,residual,12,gaplentempbin,0,167,0,0.0
A2,roll_01,persistence,residual,12,imputed_any,0,156,0,0.0
A2,roll_01,persistence,residual,12,imputed_any,1,11,0,0.0
A2,roll_01,persistence,residual,12,overall,ALL,167,0,0.0
A2,roll_01,persistence,residual,13,gaplendemandbin,0,167,0,0.0
A2,roll_01,persistence,residual,13,gaplenpoolbin,0,167,0,0.0
A2,roll_01,persistence,residual,13,gaplenpvbin,0,156,0,0.0
A2,roll_01,persistence,residual,13,gaplenpvbin,2,11,0,0.0
A2,roll_01,persistence,residual,13,gaplentempbin,0,167,0,0.0
A2,roll_01,persistence,residual,13,imputed_any,0,156,0,0.0
A2,roll_01,persistence,residual,13,imputed_any,1,11,0,0.0
A2,roll_01,persistence,residual,13,overall,ALL,167,0,0.0
A2,roll_01,persistence,residual,14,gaplendemandbin,0,167,0,0.0
A2,roll_01,persistence,residual,14,gaplenpoolbin,0,167,0,0.0
A2,roll_01,persistence,residual,14,gaplenpvbin,0,156,0,0.0
A2,roll_01,persistence,residual,14,gaplenpvbin,2,11,0,0.0
A2,roll_01,persistence,residual,14,gaplentempbin,0,167,0,0.0
A2,roll_01,persistence,residual,14,imputed_any,0,156,0,0.0
A2,roll_01,persistence,residual,14,imputed_any,1,11,0,0.0
A2,roll_01,persistence,residual,14,overall,ALL,167,0,0.0
A2,roll_01,persistence,residual,15,gaplendemandbin,0,167,0,0.0
A2,roll_01,persistence,residual,15,gaplenpoolbin,0,167,0,0.0
A2,roll_01,persistence,residual,15,gaplenpvbin,0,156,0,0.0
A2,roll_01,persistence,residual,15,gaplenpvbin,2,11,0,0.0
A2,roll_01,persistence,residual,15,gaplentempbin,0,167,0,0.0
A2,roll_01,persistence,residual,15,imputed_any,0,156,0,0.0
A2,roll_01,persistence,residual,15,imputed_any,1,11,0,0.0
A2,roll_01,persistence,residual,15,overall,ALL,167,0,0.0
A2,roll_01,rf,raw,3,gaplendemandbin,0,167,8,0.04790419161676647
A2,roll_01,rf,raw,3,gaplenpoolbin,0,167,8,0.04790419161676647
A2,roll_01,rf,raw,3,gaplenpvbin,0,156,8,0.05128205128205128
A2,roll_01,rf,raw,3,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,3,gaplentempbin,0,167,8,0.04790419161676647
A2,roll_01,rf,raw,3,imputed_any,0,156,8,0.05128205128205128
A2,roll_01,rf,raw,3,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,3,overall,ALL,167,8,0.04790419161676647
A2,roll_01,rf,raw,4,gaplendemandbin,0,167,4,0.023952095808383235
A2,roll_01,rf,raw,4,gaplenpoolbin,0,167,4,0.023952095808383235
A2,roll_01,rf,raw,4,gaplenpvbin,0,156,4,0.02564102564102564
A2,roll_01,rf,raw,4,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,4,gaplentempbin,0,167,4,0.023952095808383235
A2,roll_01,rf,raw,4,imputed_any,0,156,4,0.02564102564102564
A2,roll_01,rf,raw,4,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,4,overall,ALL,167,4,0.023952095808383235
A2,roll_01,rf,raw,5,gaplendemandbin,0,167,3,0.017964071856287425
A2,roll_01,rf,raw,5,gaplenpoolbin,0,167,3,0.017964071856287425
A2,roll_01,rf,raw,5,gaplenpvbin,0,156,3,0.019230769230769232
A2,roll_01,rf,raw,5,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,5,gaplentempbin,0,167,3,0.017964071856287425
A2,roll_01,rf,raw,5,imputed_any,0,156,3,0.019230769230769232
A2,roll_01,rf,raw,5,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,5,overall,ALL,167,3,0.017964071856287425
A2,roll_01,rf,raw,6,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,raw,6,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,raw,6,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,raw,6,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,6,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,raw,6,imputed_any,0,156,0,0.0
A2,roll_01,rf,raw,6,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,6,overall,ALL,167,0,0.0
A2,roll_01,rf,raw,7,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,raw,7,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,raw,7,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,raw,7,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,7,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,raw,7,imputed_any,0,156,0,0.0
A2,roll_01,rf,raw,7,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,7,overall,ALL,167,0,0.0
A2,roll_01,rf,raw,8,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,raw,8,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,raw,8,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,raw,8,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,8,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,raw,8,imputed_any,0,156,0,0.0
A2,roll_01,rf,raw,8,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,8,overall,ALL,167,0,0.0
A2,roll_01,rf,raw,9,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,raw,9,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,raw,9,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,raw,9,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,9,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,raw,9,imputed_any,0,156,0,0.0
A2,roll_01,rf,raw,9,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,9,overall,ALL,167,0,0.0
A2,roll_01,rf,raw,10,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,raw,10,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,raw,10,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,raw,10,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,10,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,raw,10,imputed_any,0,156,0,0.0
A2,roll_01,rf,raw,10,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,10,overall,ALL,167,0,0.0
A2,roll_01,rf,raw,11,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,raw,11,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,raw,11,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,raw,11,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,11,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,raw,11,imputed_any,0,156,0,0.0
A2,roll_01,rf,raw,11,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,11,overall,ALL,167,0,0.0
A2,roll_01,rf,raw,12,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,raw,12,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,raw,12,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,raw,12,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,12,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,raw,12,imputed_any,0,156,0,0.0
A2,roll_01,rf,raw,12,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,12,overall,ALL,167,0,0.0
A2,roll_01,rf,raw,13,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,raw,13,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,raw,13,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,raw,13,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,13,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,raw,13,imputed_any,0,156,0,0.0
A2,roll_01,rf,raw,13,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,13,overall,ALL,167,0,0.0
A2,roll_01,rf,raw,14,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,raw,14,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,raw,14,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,raw,14,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,14,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,raw,14,imputed_any,0,156,0,0.0
A2,roll_01,rf,raw,14,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,14,overall,ALL,167,0,0.0
A2,roll_01,rf,raw,15,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,raw,15,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,raw,15,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,raw,15,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,raw,15,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,raw,15,imputed_any,0,156,0,0.0
A2,roll_01,rf,raw,15,imputed_any,1,11,0,0.0
A2,roll_01,rf,raw,15,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,3,gaplendemandbin,0,167,3,0.017964071856287425
A2,roll_01,rf,residual,3,gaplenpoolbin,0,167,3,0.017964071856287425
A2,roll_01,rf,residual,3,gaplenpvbin,0,156,3,0.019230769230769232
A2,roll_01,rf,residual,3,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,3,gaplentempbin,0,167,3,0.017964071856287425
A2,roll_01,rf,residual,3,imputed_any,0,156,3,0.019230769230769232
A2,roll_01,rf,residual,3,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,3,overall,ALL,167,3,0.017964071856287425
A2,roll_01,rf,residual,4,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,4,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,4,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,4,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,4,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,4,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,4,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,4,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,5,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,5,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,5,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,5,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,5,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,5,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,5,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,5,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,6,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,6,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,6,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,6,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,6,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,6,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,6,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,6,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,7,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,7,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,7,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,7,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,7,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,7,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,7,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,7,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,8,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,8,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,8,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,8,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,8,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,8,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,8,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,8,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,9,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,9,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,9,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,9,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,9,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,9,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,9,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,9,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,10,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,10,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,10,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,10,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,10,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,10,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,10,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,10,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,11,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,11,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,11,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,11,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,11,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,11,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,11,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,11,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,12,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,12,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,12,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,12,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,12,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,12,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,12,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,12,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,13,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,13,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,13,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,13,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,13,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,13,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,13,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,13,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,14,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,14,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,14,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,14,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,14,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,14,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,14,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,14,overall,ALL,167,0,0.0
A2,roll_01,rf,residual,15,gaplendemandbin,0,167,0,0.0
A2,roll_01,rf,residual,15,gaplenpoolbin,0,167,0,0.0
A2,roll_01,rf,residual,15,gaplenpvbin,0,156,0,0.0
A2,roll_01,rf,residual,15,gaplenpvbin,2,11,0,0.0
A2,roll_01,rf,residual,15,gaplentempbin,0,167,0,0.0
A2,roll_01,rf,residual,15,imputed_any,0,156,0,0.0
A2,roll_01,rf,residual,15,imputed_any,1,11,0,0.0
A2,roll_01,rf,residual,15,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,3,gaplendemandbin,0,167,1,0.005988023952095809
A2,roll_02,mlr,raw,3,gaplenpoolbin,0,167,1,0.005988023952095809
A2,roll_02,mlr,raw,3,gaplenpvbin,0,153,1,0.006535947712418301
A2,roll_02,mlr,raw,3,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,3,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,3,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,3,gaplentempbin,0,167,1,0.005988023952095809
A2,roll_02,mlr,raw,3,imputed_any,0,153,1,0.006535947712418301
A2,roll_02,mlr,raw,3,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,3,overall,ALL,167,1,0.005988023952095809
A2,roll_02,mlr,raw,4,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,4,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,4,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,4,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,4,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,4,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,4,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,4,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,4,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,4,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,5,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,5,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,5,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,5,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,5,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,5,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,5,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,5,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,5,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,5,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,6,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,6,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,6,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,6,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,6,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,6,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,6,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,6,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,6,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,6,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,7,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,7,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,7,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,7,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,7,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,7,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,7,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,7,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,7,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,7,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,8,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,8,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,8,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,8,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,8,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,8,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,8,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,8,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,8,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,8,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,9,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,9,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,9,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,9,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,9,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,9,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,9,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,9,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,9,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,9,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,10,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,10,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,10,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,10,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,10,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,10,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,10,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,10,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,10,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,10,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,11,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,11,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,11,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,11,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,11,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,11,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,11,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,11,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,11,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,11,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,12,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,12,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,12,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,12,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,12,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,12,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,12,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,12,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,12,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,12,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,13,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,13,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,13,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,13,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,13,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,13,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,13,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,13,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,13,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,13,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,14,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,14,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,14,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,14,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,14,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,14,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,14,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,14,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,14,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,14,overall,ALL,167,0,0.0
A2,roll_02,mlr,raw,15,gaplendemandbin,0,167,0,0.0
A2,roll_02,mlr,raw,15,gaplenpoolbin,0,167,0,0.0
A2,roll_02,mlr,raw,15,gaplenpvbin,0,153,0,0.0
A2,roll_02,mlr,raw,15,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,raw,15,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,raw,15,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,raw,15,gaplentempbin,0,167,0,0.0
A2,roll_02,mlr,raw,15,imputed_any,0,153,0,0.0
A2,roll_02,mlr,raw,15,imputed_any,1,14,0,0.0
A2,roll_02,mlr,raw,15,overall,ALL,167,0,0.0
A2,roll_02,mlr,residual,3,gaplendemandbin,0,167,13,0.07784431137724551
A2,roll_02,mlr,residual,3,gaplenpoolbin,0,167,13,0.07784431137724551
A2,roll_02,mlr,residual,3,gaplenpvbin,0,153,13,0.08496732026143791
A2,roll_02,mlr,residual,3,gaplenpvbin,1,1,0,0.0
A2,roll_02,mlr,residual,3,gaplenpvbin,2,6,0,0.0
A2,roll_02,mlr,residual,3,gaplenpvbin,3,7,0,0.0
A2,roll_02,mlr,residual,3,gaplentempbin,0,167,13,0.07784431137724551
A2,roll_02,mlr,residual,3,imputed_any,0,153,13,0.08496732026143791
A2,roll_02,mlr,residual,3,imputed_any,1,14,0,0.0
A2,roll_02,mlr,residual,3,overall,ALL,167,13,0.07784431137724551
A2,roll_02,mlr,residual,4,gaplendemandbin,0,167,6,0.03592814371257485
A2,roll_02,mlr,residual,4,gaplenpoolbin,0,167,6,0.03592814371257485
A2,roll_02,mlr,residual,4,gaplenpvbin,0,153,6,0.0392156862745098
